trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.2, 'e': 0.8336013404157353}",25,11,-36.9047208908223,"{0: 7, 1: 4, 2: 3, 3: 0, 4: 0}",1
183,False,"{'a': 0.2, 'e': 0.832768155737091}",20,0,-64.0355160926645,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",1
184,False,"{'a': 0.2, 'e': 0.8319358038266718}",25,0,-65.52997492983529,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
185,False,"{'a': 0.2, 'e': 0.8311042838521256}",30,15,-47.170960749135226,"{0: 10, 1: 1, 2: 2, 3: 2, 4: 0}",1
186,False,"{'a': 0.2, 'e': 0.8302735949819326}",20,0,-45.65063896496638,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
187,False,"{'a': 0.2, 'e': 0.8294437363854039}",20,0,-94.85194656190892,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
188,False,"{'a': 0.2, 'e': 0.8286147072326806}",20,0,-97.9637517816102,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
189,False,"{'a': 0.2, 'e': 0.8277865066947336}",30,0,-89.62146858620125,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
190,False,"{'a': 0.2, 'e': 0.8269591339433623}",25,0,-79.18430207863184,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
191,False,"{'a': 0.2, 'e': 0.8261325881511938}",20,12,6.61655028775122,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.2, 'e': 0.8253068684916823}",25,0,-118.76734700775188,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
193,False,"{'a': 0.2, 'e': 0.8244819741391082}",25,0,-118.36722079973887,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
194,False,"{'a': 0.2, 'e': 0.8236579042685769}",30,0,-162.42396219011192,"{0: 20, 1: 1, 2: 4, 3: 3, 4: 2}",0
195,False,"{'a': 0.2, 'e': 0.8228346580560184}",20,0,1.520455748575258,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
196,False,"{'a': 0.2, 'e': 0.8220122346781865}",20,0,-15.691094353700885,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
197,False,"{'a': 0.2, 'e': 0.821190633312658}",35,0,-123.55962921938101,"{0: 25, 1: 2, 2: 6, 3: 0, 4: 2}",0
198,False,"{'a': 0.2, 'e': 0.8203698531378311}",20,0,-70.42219724824413,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
199,False,"{'a': 0.2, 'e': 0.8195498933329256}",30,0,-99.46306202606797,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
200,False,"{'a': 0.2, 'e': 0.8187307530779818}",20,1,-61.01385678788883,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 2}",1
201,False,"{'a': 0.2, 'e': 0.8179124315538594}",25,0,-86.70439801779695,"{0: 15, 1: 3, 2: 5, 3: 2, 4: 0}",0
202,False,"{'a': 0.2, 'e': 0.8170949279422366}",30,0,-136.43245122799732,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
203,False,"{'a': 0.2, 'e': 0.8162782414256099}",20,0,-64.86546983953693,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
204,False,"{'a': 0.2, 'e': 0.8154623711872927}",25,0,-121.92175791559538,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
205,False,"{'a': 0.2, 'e': 0.8146473164114145}",25,0,-113.56470158207438,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
206,False,"{'a': 0.2, 'e': 0.8138330762829207}",25,0,-73.67775767615191,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
207,False,"{'a': 0.2, 'e': 0.813019649987571}",20,0,-73.97369618765153,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
208,False,"{'a': 0.2, 'e': 0.812207036711939}",20,0,-97.86904840756316,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
209,False,"{'a': 0.2, 'e': 0.8113952356434114}",30,0,-113.30012846724668,"{0: 23, 1: 1, 2: 2, 3: 2, 4: 2}",0
210,False,"{'a': 0.2, 'e': 0.8105842459701871}",25,0,-95.01795396631142,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
211,False,"{'a': 0.2, 'e': 0.8097740668812763}",25,17,14.270437888234298,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.2, 'e': 0.8089646975664998}",30,0,-80.46597981848169,"{0: 22, 1: 4, 2: 1, 3: 2, 4: 1}",0
213,False,"{'a': 0.2, 'e': 0.8081561372164884}",25,0,-114.0113828316455,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
214,False,"{'a': 0.2, 'e': 0.8073483850226815}",25,0,-60.51249422376219,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
215,False,"{'a': 0.2, 'e': 0.8065414401773269}",20,0,-41.53258744411603,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
216,False,"{'a': 0.2, 'e': 0.8057353018734796}",20,0,-124.30852961642435,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
217,False,"{'a': 0.2, 'e': 0.8049299693050015}",20,0,-51.790563396681975,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
218,False,"{'a': 0.2, 'e': 0.8041254416665596}",30,0,-35.50469316571973,"{0: 23, 1: 4, 2: 1, 3: 2, 4: 0}",0
219,False,"{'a': 0.2, 'e': 0.8033217181536265}",20,0,-118.77559801330251,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
220,False,"{'a': 0.2, 'e': 0.8025187979624785}",25,0,-36.06673268419942,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
221,False,"{'a': 0.2, 'e': 0.8017166802901953}",25,0,-132.4521761645391,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
222,False,"{'a': 0.2, 'e': 0.8009153643346592}",30,0,-129.40141362402366,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 2}",0
223,False,"{'a': 0.2, 'e': 0.8001148492945541}",25,0,-29.085319776975375,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
224,False,"{'a': 0.2, 'e': 0.7993151343693651}",20,0,-66.12967099147386,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
225,False,"{'a': 0.2, 'e': 0.7985162187593771}",20,0,-179.0416890751369,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
226,False,"{'a': 0.2, 'e': 0.7977181016656743}",25,0,-80.80870814101392,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
227,False,"{'a': 0.2, 'e': 0.7969207822901396}",30,0,-116.4349461865425,"{0: 21, 1: 0, 2: 7, 3: 0, 4: 2}",0
228,False,"{'a': 0.2, 'e': 0.7961242598354538}",25,4,-96.77927365530222,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 2}",1
229,False,"{'a': 0.2, 'e': 0.7953285335050939}",25,14,-58.78245222364128,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
230,False,"{'a': 0.2, 'e': 0.794533602503334}",25,3,-275.44046371816603,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 5}",1
231,False,"{'a': 0.2, 'e': 0.7937394660352427}",20,2,-33.121095860162605,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
232,False,"{'a': 0.2, 'e': 0.7929461233066837}",35,1,-125.64635653302645,"{0: 22, 1: 6, 2: 4, 3: 0, 4: 2}",1
233,False,"{'a': 0.2, 'e': 0.792153573524314}",20,0,-101.9708223912626,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
234,False,"{'a': 0.2, 'e': 0.7913618158955839}",20,11,-14.886580775232211,"{0: 5, 1: 3, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.2, 'e': 0.7905708496287356}",30,0,-73.66413804396352,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
236,False,"{'a': 0.2, 'e': 0.7897806739328027}",35,0,-70.41806643978218,"{0: 27, 1: 2, 2: 4, 3: 1, 4: 1}",0
237,False,"{'a': 0.2, 'e': 0.7889912880176096}",25,0,-11.213821259712798,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
238,False,"{'a': 0.2, 'e': 0.7882026910937704}",30,22,3.7178230312454774,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.2, 'e': 0.7874148823726879}",30,0,-56.39360114431405,"{0: 21, 1: 3, 2: 6, 3: 0, 4: 0}",0
240,False,"{'a': 0.2, 'e': 0.7866278610665535}",20,0,-29.932488711808034,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
241,False,"{'a': 0.2, 'e': 0.7858416263883455}",20,15,-2.173946563010149,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.2, 'e': 0.7850561775518295}",25,0,-54.17521836376666,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
243,False,"{'a': 0.2, 'e': 0.7842715137715565}",30,0,-127.944774266734,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
244,False,"{'a': 0.2, 'e': 0.7834876342628625}",20,7,-25.16736127109604,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
245,False,"{'a': 0.2, 'e': 0.7827045382418681}",35,0,-278.18246612523814,"{0: 18, 1: 4, 2: 6, 3: 3, 4: 4}",0
246,False,"{'a': 0.2, 'e': 0.7819222249254772}",25,3,-76.56899176967944,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 2}",1
247,False,"{'a': 0.2, 'e': 0.7811406935313765}",20,0,-9.068387273200704,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
248,False,"{'a': 0.2, 'e': 0.7803599432780343}",20,1,-36.80252496824171,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
249,False,"{'a': 0.2, 'e': 0.7795799733847004}",20,0,-76.03870276570531,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
250,False,"{'a': 0.2, 'e': 0.7788007830714049}",20,0,-80.66502203975257,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
251,False,"{'a': 0.2, 'e': 0.7780223715589573}",25,0,-225.65955362508328,"{0: 13, 1: 3, 2: 3, 3: 2, 4: 4}",0
252,False,"{'a': 0.2, 'e': 0.7772447380689461}",30,18,-31.160133596262614,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
253,False,"{'a': 0.2, 'e': 0.7764678818237378}",30,0,-137.3682742135496,"{0: 18, 1: 4, 2: 4, 3: 3, 4: 1}",0
254,False,"{'a': 0.2, 'e': 0.775691802046476}",20,1,-53.163751943713855,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 0}",1
255,False,"{'a': 0.2, 'e': 0.774916497961081}",20,0,-66.14141227981622,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
256,False,"{'a': 0.2, 'e': 0.7741419687922484}",25,0,-66.95926241996719,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
257,False,"{'a': 0.2, 'e': 0.7733682137654491}",20,0,-40.3422801498531,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
258,False,"{'a': 0.2, 'e': 0.772595232106928}",25,18,2.1754623850644395,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.2, 'e': 0.7718230230437034}",20,0,-43.81968885987424,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
260,False,"{'a': 0.2, 'e': 0.7710515858035663}",25,0,-69.61507464300308,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
261,False,"{'a': 0.2, 'e': 0.7702809196150792}",20,9,-9.65119131927018,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
262,False,"{'a': 0.2, 'e': 0.7695110237075758}",25,0,-61.47497545484412,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
263,False,"{'a': 0.2, 'e': 0.7687418973111603}",25,13,6.033582755276269,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.2, 'e': 0.7679735396567061}",25,0,-88.68486806656163,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
265,False,"{'a': 0.2, 'e': 0.7672059499758557}",20,0,-107.81885525275453,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
266,False,"{'a': 0.2, 'e': 0.7664391275010192}",25,17,1.8284075242827695,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.2, 'e': 0.7656730714653739}",25,7,-102.60395989655026,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 1}",1
268,False,"{'a': 0.2, 'e': 0.764907781102864}",20,7,-53.458277381804315,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
269,False,"{'a': 0.2, 'e': 0.764143255648199}",30,1,-64.22100956185542,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 0}",1
270,False,"{'a': 0.2, 'e': 0.7633794943368531}",20,0,-50.933532914162726,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
271,False,"{'a': 0.2, 'e': 0.7626164964050653}",20,1,-58.47440263971714,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 0}",1
272,False,"{'a': 0.2, 'e': 0.7618542610898376}",20,0,-78.21856644168932,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
273,False,"{'a': 0.2, 'e': 0.7610927876289343}",20,0,-44.79876330542007,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
274,False,"{'a': 0.2, 'e': 0.7603320752608821}",20,0,-57.4658835855562,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
275,False,"{'a': 0.2, 'e': 0.7595721232249685}",20,10,0.24971618039469612,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.2, 'e': 0.7588129307612413}",30,7,-70.3998361775404,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 1}",1
277,False,"{'a': 0.2, 'e': 0.7580544971105083}",25,13,-55.86897988673574,"{0: 8, 1: 1, 2: 0, 3: 3, 4: 0}",1
278,False,"{'a': 0.2, 'e': 0.7572968215143355}",20,0,-60.47551454628805,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
279,False,"{'a': 0.2, 'e': 0.7565399032150474}",25,0,-54.7208799632505,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
280,False,"{'a': 0.2, 'e': 0.7557837414557255}",20,6,-10.907067027891932,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
281,False,"{'a': 0.2, 'e': 0.755028335480208}",30,0,-89.89318283069662,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
282,False,"{'a': 0.2, 'e': 0.754273684533089}",25,0,-97.48695996710995,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
283,False,"{'a': 0.2, 'e': 0.7535197878597172}",35,6,-50.956884123747635,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 1}",1
284,False,"{'a': 0.2, 'e': 0.7527666447061963}",20,12,13.609633968072075,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.2, 'e': 0.7520142543193826}",25,10,-68.97965831370817,"{0: 9, 1: 0, 2: 4, 3: 2, 4: 0}",1
286,False,"{'a': 0.2, 'e': 0.751262615946886}",30,14,-9.129448328049115,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
287,False,"{'a': 0.2, 'e': 0.750511728837068}",20,0,-8.530122501810744,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
288,False,"{'a': 0.2, 'e': 0.7497615922390413}",25,0,-87.16482475814428,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
289,False,"{'a': 0.2, 'e': 0.7490122054026693}",30,0,-122.47316642461199,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 3}",0
290,False,"{'a': 0.2, 'e': 0.7482635675785653}",20,0,-49.72978101861202,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
291,False,"{'a': 0.2, 'e': 0.747515678018091}",25,0,-34.532113586455935,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
292,False,"{'a': 0.2, 'e': 0.7467685359733571}",25,0,-183.88724221340496,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
293,False,"{'a': 0.2, 'e': 0.7460221406972215}",20,0,-84.95432789148377,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
294,False,"{'a': 0.2, 'e': 0.7452764914432887}",25,0,-43.37829203026724,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
295,False,"{'a': 0.2, 'e': 0.7445315874659094}",25,0,-56.84723579597304,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
296,False,"{'a': 0.2, 'e': 0.7437874280201796}",25,0,-114.97933710331156,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
297,False,"{'a': 0.2, 'e': 0.7430440123619398}",25,0,-75.34970120714753,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
298,False,"{'a': 0.2, 'e': 0.7423013397477743}",30,0,-111.16721051084428,"{0: 18, 1: 9, 2: 1, 3: 0, 4: 2}",0
299,False,"{'a': 0.2, 'e': 0.7415594094350105}",35,9,-70.11930662108955,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 1}",1
300,False,"{'a': 0.2, 'e': 0.7408182206817179}",25,0,-92.88430966188955,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
301,False,"{'a': 0.2, 'e': 0.7400777727467076}",20,0,-57.44399710545437,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
302,False,"{'a': 0.2, 'e': 0.7393380648895319}",20,0,-73.16741191585778,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
303,False,"{'a': 0.2, 'e': 0.7385990963704826}",30,8,-70.5899007058319,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 0}",1
304,False,"{'a': 0.2, 'e': 0.7378608664505911}",20,0,-37.991319783555056,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
305,False,"{'a': 0.2, 'e': 0.7371233743916278}",25,7,-28.798965011012616,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
306,False,"{'a': 0.2, 'e': 0.7363866194561001}",35,0,-96.55255947947809,"{0: 25, 1: 3, 2: 5, 3: 1, 4: 1}",0
307,False,"{'a': 0.2, 'e': 0.7356506009072533}",30,0,-71.07095423036759,"{0: 24, 1: 1, 2: 2, 3: 2, 4: 1}",0
308,False,"{'a': 0.2, 'e': 0.7349153180090687}",20,0,-24.28815423725856,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
309,False,"{'a': 0.2, 'e': 0.7341807700262634}",25,0,-72.57306581631498,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
310,False,"{'a': 0.2, 'e': 0.7334469562242892}",20,10,-91.35445147073689,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 2}",1
311,False,"{'a': 0.2, 'e': 0.7327138758693325}",25,7,-155.4502903405265,"{0: 8, 1: 5, 2: 2, 3: 0, 4: 3}",1
312,False,"{'a': 0.2, 'e': 0.7319815282283126}",20,0,-34.74738076323024,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
313,False,"{'a': 0.2, 'e': 0.731249912568882}",30,1,-40.815175752690244,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 0}",1
314,False,"{'a': 0.2, 'e': 0.7305190281594249}",30,0,-275.6843967035705,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 5}",0
315,False,"{'a': 0.2, 'e': 0.7297888742690568}",30,0,-73.9980222296111,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
316,False,"{'a': 0.2, 'e': 0.7290594501676237}",25,0,-138.91701611228956,"{0: 15, 1: 0, 2: 6, 3: 3, 4: 1}",0
317,False,"{'a': 0.2, 'e': 0.7283307551257017}",25,0,-101.21069700212526,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 2}",0
318,False,"{'a': 0.2, 'e': 0.7276027884145955}",25,0,-146.1474598352413,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
319,False,"{'a': 0.2, 'e': 0.7268755493063382}",30,20,19.447065725944178,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.2, 'e': 0.7261490370736909}",20,0,-105.5246029235204,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
321,False,"{'a': 0.2, 'e': 0.7254232509901412}",30,0,-76.06528657132306,"{0: 19, 1: 4, 2: 6, 3: 1, 4: 0}",0
322,False,"{'a': 0.2, 'e': 0.7246981903299029}",30,0,-117.01277661143494,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
323,False,"{'a': 0.2, 'e': 0.7239738543679153}",30,0,-37.62301444164338,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
324,False,"{'a': 0.2, 'e': 0.7232502423798424}",25,0,-58.01998446399303,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
325,False,"{'a': 0.2, 'e': 0.7225273536420722}",30,0,-97.29514577628458,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",0
326,False,"{'a': 0.2, 'e': 0.7218051874317158}",25,0,-37.21792464743965,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
327,False,"{'a': 0.2, 'e': 0.721083743026607}",20,0,-85.6010085787498,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
328,False,"{'a': 0.2, 'e': 0.7203630197053014}",25,0,19.82604775081377,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
329,False,"{'a': 0.2, 'e': 0.7196430167470754}",20,0,-85.41258868009272,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
330,False,"{'a': 0.2, 'e': 0.7189237334319262}",20,0,-115.53962100074767,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",1
331,False,"{'a': 0.2, 'e': 0.7182051690405703}",20,0,-71.2787909972138,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
332,False,"{'a': 0.2, 'e': 0.7174873228544433}",25,10,-33.94151166345368,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 0}",1
333,False,"{'a': 0.2, 'e': 0.716770194155699}",30,9,-47.166526450538115,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 0}",1
334,False,"{'a': 0.2, 'e': 0.7160537822272085}",25,0,-28.375357989391354,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
335,False,"{'a': 0.2, 'e': 0.7153380863525599}",20,9,-14.226346176240689,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
336,False,"{'a': 0.2, 'e': 0.7146231058160573}",20,0,-63.13342750270808,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
337,False,"{'a': 0.2, 'e': 0.71390883990272}",25,4,-46.770146584169204,"{0: 16, 1: 0, 2: 3, 3: 2, 4: 0}",1
338,False,"{'a': 0.2, 'e': 0.7131952878982822}",30,13,-90.76199120130643,"{0: 10, 1: 2, 2: 2, 3: 2, 4: 1}",1
339,False,"{'a': 0.2, 'e': 0.7124824490891918}",20,0,-35.49248027055315,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
340,False,"{'a': 0.2, 'e': 0.7117703227626097}",25,0,-93.87273891232394,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
341,False,"{'a': 0.2, 'e': 0.7110589082064097}",20,10,-45.46227381904674,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
342,False,"{'a': 0.2, 'e': 0.7103482047091773}",20,0,-70.82939921656299,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
343,False,"{'a': 0.2, 'e': 0.7096382115602087}",25,5,-65.92512717550025,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
344,False,"{'a': 0.2, 'e': 0.7089289280495107}",35,0,-144.25044847647933,"{0: 20, 1: 7, 2: 6, 3: 0, 4: 2}",0
345,False,"{'a': 0.2, 'e': 0.7082203534678}",30,18,-18.437718156193736,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
346,False,"{'a': 0.2, 'e': 0.7075124871065017}",20,0,-21.870346544947356,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
347,False,"{'a': 0.2, 'e': 0.7068053282577494}",25,0,-69.04913554895872,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
348,False,"{'a': 0.2, 'e': 0.7060988762143844}",20,0,-14.826085334551655,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
349,False,"{'a': 0.2, 'e': 0.7053931302699543}",25,0,-42.77296324954477,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
350,False,"{'a': 0.2, 'e': 0.7046880897187134}",20,2,-101.84839489972946,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 1}",1
351,False,"{'a': 0.2, 'e': 0.7039837538556208}",20,0,-36.496078357457975,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
352,False,"{'a': 0.2, 'e': 0.7032801219763409}",20,0,-74.17581445058994,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
353,False,"{'a': 0.2, 'e': 0.7025771933772416}",20,0,-123.18383320448153,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
354,False,"{'a': 0.2, 'e': 0.701874967355394}",35,24,-47.66682230757621,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 1}",1
355,False,"{'a': 0.2, 'e': 0.7011734432085724}",25,0,-106.33359116240469,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
356,False,"{'a': 0.2, 'e': 0.7004726202352524}",30,0,-211.09293267936707,"{0: 18, 1: 1, 2: 7, 3: 0, 4: 4}",0
357,False,"{'a': 0.2, 'e': 0.699772497734611}",25,0,-119.93695022665912,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
358,False,"{'a': 0.2, 'e': 0.6990730750065257}",25,0,-112.94509433827474,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
359,False,"{'a': 0.2, 'e': 0.6983743513515736}",25,0,-72.35389038321541,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
360,False,"{'a': 0.2, 'e': 0.697676326071031}",20,0,-44.77860294768623,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
361,False,"{'a': 0.2, 'e': 0.6969789984668727}",35,0,-123.96889603723055,"{0: 25, 1: 3, 2: 2, 3: 4, 4: 1}",0
362,False,"{'a': 0.2, 'e': 0.696282367841771}",25,7,-5.873110151858225,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
363,False,"{'a': 0.2, 'e': 0.6955864334990951}",20,0,-86.04090337758004,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
364,False,"{'a': 0.2, 'e': 0.6948911947429106}",25,13,-7.185888945435129,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.2, 'e': 0.6941966508779789}",25,0,-211.1311924206948,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 4}",0
